location_name,location,Week,tavg,pres,year,epiweek,week,enddate,pavg
New York,36,2019-07-06,24.190476190476186,1013.5,2019,201927,27,2019-07-06,1013.8333333333333
North Carolina,37,2019-07-06,27.209523809523805,1016.5,2019,201927,27,2019-07-06,1015.2142857142857
North Dakota,38,2019-07-06,22.04285714285714,1023.2333333333332,2019,201927,27,2019-07-06,1015.1904761904763
Ohio,39,2019-07-06,25.53333333333333,1014.3666666666667,2019,201927,27,2019-07-06,1014.7190476190475
Oklahoma,40,2019-07-06,26.842857142857138,1016.9666666666667,2019,201927,27,2019-07-06,1013.9571428571429
Oregon,41,2019-07-06,18.542857142857144,1020.1666666666666,2019,201927,27,2019-07-06,1018.604761904762
Pennsylvania,42,2019-07-06,25.061904761904763,1014.1333333333333,2019,201927,27,2019-07-06,1014.3095238095239
Rhode Island,44,2019-07-06,24.042857142857144,1013.1,2019,201927,27,2019-07-06,1012.5428571428572
South Carolina,45,2019-07-06,28.38571428571429,1017.7333333333332,2019,201927,27,2019-07-06,1015.5666666666667
South Dakota,46,2019-07-06,22.64761904761905,1021.9666666666667,2019,201927,27,2019-07-06,1014.5095238095239
Tennessee,47,2019-07-06,26.75714285714286,1016.1333333333333,2019,201927,27,2019-07-06,1016.157142857143
Texas,48,2019-07-06,27.833333333333336,1017.3666666666667,2019,201927,27,2019-07-06,1014.9952380952382
Utah,49,2019-07-06,23.6,1013.0666666666666,2019,201927,27,2019-07-06,1010.5142857142857
Vermont,50,2019-07-06,23.361904761904764,1011.5,2019,201927,27,2019-07-06,1012.4142857142858
Virginia,51,2019-07-06,26.723809523809525,1015.8000000000001,2019,201927,27,2019-07-06,1014.6285714285715
Washington,53,2019-07-06,18.357142857142858,1017.2666666666668,2019,201927,27,2019-07-06,1017.0238095238094
West Virginia,54,2019-07-06,24.885714285714283,1015.4333333333334,2019,201927,27,2019-07-06,1015.5666666666666
Wisconsin,55,2019-07-06,24.3,1017.3666666666667,2019,201927,27,2019-07-06,1014.0952380952382
Wyoming,56,2019-07-06,19.092857142857138,1019.8,2019,201927,27,2019-07-06,1013.5142857142857
Alabama,01,2019-07-13,27.514285714285712,1017.4000000000001,2019,201928,28,2019-07-13,1013.904761904762
Alaska,02,2019-07-13,18.628571428571426,1012.4333333333334,2019,201928,28,2019-07-13,1012.1142857142858
Arizona,04,2019-07-13,34.6047619047619,1007.3666666666667,2019,201928,28,2019-07-13,1008.8047619047619
Arkansas,05,2019-07-13,27.099999999999998,1013.3000000000001,2019,201928,28,2019-07-13,1013.9428571428572
California,06,2019-07-13,20.099999999999998,1011.5666666666666,2019,201928,28,2019-07-13,1014.7761904761904
Colorado,08,2019-07-13,23.23809523809524,1014.3666666666667,2019,201928,28,2019-07-13,1014.9047619047618
Connecticut,09,2019-07-13,24.60952380952381,1012.2333333333332,2019,201928,28,2019-07-13,1013.1309523809523
Delaware,10,2019-07-13,25.17142857142857,1013.6,2019,201928,28,2019-07-13,1013.7
Florida,12,2019-07-13,27.58095238095238,1018.4666666666667,2019,201928,28,2019-07-13,1015.7095238095238
Georgia,13,2019-07-13,28.09047619047619,1017.4666666666667,2019,201928,28,2019-07-13,1013.852380952381
Hawaii,15,2019-07-13,27.61904761904762,1015.2333333333332,2019,201928,28,2019-07-13,1015.9190476190477
Idaho,16,2019-07-13,24.89047619047619,1007.8666666666668,2019,201928,28,2019-07-13,1011.047619047619
Illinois,17,2019-07-13,24.657142857142855,1014.5666666666666,2019,201928,28,2019-07-13,1014.4952380952382
Indiana,18,2019-07-13,25.828571428571426,1016.1666666666666,2019,201928,28,2019-07-13,1014.4476190476191
Iowa,19,2019-07-13,24.6,1015.3000000000001,2019,201928,28,2019-07-13,1014.8238095238095
Kansas,20,2019-07-13,27.152380952380952,1015.2666666666668,2019,201928,28,2019-07-13,1014.6
Kentucky,21,2019-07-13,27.371428571428574,1016.35,2019,201928,28,2019-07-13,1013.954761904762
Louisiana,22,2019-07-13,29.357142857142858,1009.35,2019,201928,28,2019-07-13,1012.3214285714287
Maine,23,2019-07-13,20.809523809523807,1009.9666666666666,2019,201928,28,2019-07-13,1013.1333333333333
Maryland,24,2019-07-13,26.42142857142857,1014.4000000000001,2019,201928,28,2019-07-13,1013.842857142857
Massachusetts,25,2019-07-13,23.29047619047619,1011.1333333333332,2019,201928,28,2019-07-13,1013.1238095238095
Michigan,26,2019-07-13,23.038095238095234,1013.8666666666667,2019,201928,28,2019-07-13,1014.7666666666667
Minnesota,27,2019-07-13,23.20952380952381,1015.4666666666667,2019,201928,28,2019-07-13,1014.1904761904763
Mississippi,28,2019-07-13,27.300000000000004,1013.1333333333333,2019,201928,28,2019-07-13,1012.8571428571429
Missouri,29,2019-07-13,26.82857142857143,1015.5,2019,201928,28,2019-07-13,1014.5285714285714
Montana,30,2019-07-13,20.50952380952381,1012.1666666666666,2019,201928,28,2019-07-13,1013.9571428571428
Nebraska,31,2019-07-13,25.904761904761905,1015.1999999999999,2019,201928,28,2019-07-13,1015.047619047619
Nevada,32,2019-07-13,30.18095238095238,1009.3333333333334,2019,201928,28,2019-07-13,1011.0619047619048
New Hampshire,33,2019-07-13,22.857142857142858,1011.3,2019,201928,28,2019-07-13,1013.657142857143
New Jersey,34,2019-07-13,25.704761904761906,1013.1666666666666,2019,201928,28,2019-07-13,1013.6809523809524
New Mexico,35,2019-07-13,26.190476190476197,1011.3,2019,201928,28,2019-07-13,1013.5285714285716
New York,36,2019-07-13,23.35238095238095,1013.1666666666666,2019,201928,28,2019-07-13,1013.9428571428572
North Carolina,37,2019-07-13,27.038095238095234,1015.1666666666666,2019,201928,28,2019-07-13,1013.904761904762
North Dakota,38,2019-07-13,22.50952380952381,1014.2333333333332,2019,201928,28,2019-07-13,1012.3619047619048
Ohio,39,2019-07-13,24.75238095238095,1015.4666666666667,2019,201928,28,2019-07-13,1014.0238095238094
Oklahoma,40,2019-07-13,27.223809523809518,1013.8000000000001,2019,201928,28,2019-07-13,1013.8238095238095
Oregon,41,2019-07-13,19.90952380952381,1016.2333333333332,2019,201928,28,2019-07-13,1016.7238095238096
Pennsylvania,42,2019-07-13,24.49047619047619,1014.5,2019,201928,28,2019-07-13,1014.0
Rhode Island,44,2019-07-13,23.94285714285714,1011.2000000000002,2019,201928,28,2019-07-13,1013.0428571428572
South Carolina,45,2019-07-13,28.157142857142862,1016.9333333333334,2019,201928,28,2019-07-13,1014.4285714285714
South Dakota,46,2019-07-13,23.02857142857143,1014.1,2019,201928,28,2019-07-13,1013.7238095238096
Tennessee,47,2019-07-13,27.400000000000002,1015.7666666666668,2019,201928,28,2019-07-13,1013.6809523809524
Texas,48,2019-07-13,29.904761904761905,1009.1333333333332,2019,201928,28,2019-07-13,1012.4380952380952
Utah,49,2019-07-13,26.214285714285715,1011.4333333333334,2019,201928,28,2019-07-13,1011.2523809523809
Vermont,50,2019-07-13,22.12857142857143,1010.8666666666667,2019,201928,28,2019-07-13,1013.0619047619048
Virginia,51,2019-07-13,25.923809523809524,1014.4333333333334,2019,201928,28,2019-07-13,1013.8857142857142
Washington,53,2019-07-13,19.471428571428568,1014.6333333333332,2019,201928,28,2019-07-13,1015.9
West Virginia,54,2019-07-13,24.976190476190474,1016.1999999999999,2019,201928,28,2019-07-13,1013.9738095238096
Wisconsin,55,2019-07-13,22.70952380952381,1014.4,2019,201928,28,2019-07-13,1014.8476190476189
Wyoming,56,2019-07-13,20.657142857142855,1014.0,2019,201928,28,2019-07-13,1014.0214285714286
Alabama,01,2019-07-20,26.50952380952381,1017.1333333333332,2019,201929,29,2019-07-20,1018.4095238095239
Alaska,02,2019-07-20,16.64761904761905,1018.5333333333334,2019,201929,29,2019-07-20,1010.1761904761905
Arizona,04,2019-07-20,35.41428571428572,1006.9333333333334,2019,201929,29,2019-07-20,1007.5904761904761
Arkansas,05,2019-07-20,27.433333333333337,1013.1333333333333,2019,201929,29,2019-07-20,1013.4333333333333
California,06,2019-07-20,20.933333333333337,1013.1333333333332,2019,201929,29,2019-07-20,1013.1904761904761
Colorado,08,2019-07-20,26.023809523809522,1008.7666666666668,2019,201929,29,2019-07-20,1009.5523809523809
Connecticut,09,2019-07-20,25.971428571428568,1009.4,2019,201929,29,2019-07-20,1013.3380952380951
Delaware,10,2019-07-20,27.985714285714284,1011.3,2019,201929,29,2019-07-20,1014.2142857142857
Florida,12,2019-07-20,29.004761904761903,1017.9666666666667,2019,201929,29,2019-07-20,1018.9095238095239
Georgia,13,2019-07-20,28.23333333333333,1017.3666666666667,2019,201929,29,2019-07-20,1018.3142857142858
Hawaii,15,2019-07-20,27.595238095238095,1014.8666666666667,2019,201929,29,2019-07-20,1015.5285714285716
Idaho,16,2019-07-20,23.76190476190476,1012.9333333333334,2019,201929,29,2019-07-20,1011.1809523809524
Illinois,17,2019-07-20,26.99047619047619,1010.4,2019,201929,29,2019-07-20,1012.4428571428571
Indiana,18,2019-07-20,27.0047619047619,1013.5333333333333,2019,201929,29,2019-07-20,1014.9000000000002
Iowa,19,2019-07-20,27.276190476190475,1009.3000000000001,2019,201929,29,2019-07-20,1011.2285714285715
Kansas,20,2019-07-20,29.58095238095238,1008.4666666666667,2019,201929,29,2019-07-20,1010.9333333333335
Kentucky,21,2019-07-20,27.676190476190474,1015.0333333333333,2019,201929,29,2019-07-20,1016.3904761904762
Louisiana,22,2019-07-20,28.964285714285715,1015.8,2019,201929,29,2019-07-20,1016.2214285714286
Maine,23,2019-07-20,22.723809523809525,1006.5666666666666,2019,201929,29,2019-07-20,1011.9714285714286
Maryland,24,2019-07-20,29.95714285714286,1012.15,2019,201929,29,2019-07-20,1014.6214285714284
Massachusetts,25,2019-07-20,25.02857142857143,1008.3,2019,201929,29,2019-07-20,1013.0214285714286
Michigan,26,2019-07-20,25.847619047619045,1010.8,2019,201929,29,2019-07-20,1013.7357142857144
Minnesota,27,2019-07-20,24.928571428571427,1010.7,2019,201929,29,2019-07-20,1009.7857142857141
Mississippi,28,2019-07-20,26.96190476190476,1015.9333333333334,2019,201929,29,2019-07-20,1016.5190476190476
Missouri,29,2019-07-20,27.957142857142856,1011.1333333333333,2019,201929,29,2019-07-20,1012.6761904761905
Montana,30,2019-07-20,19.90952380952381,1017.1,2019,201929,29,2019-07-20,1011.9666666666666
Nebraska,31,2019-07-20,29.609523809523807,1007.4333333333334,2019,201929,29,2019-07-20,1009.1952380952382
Nevada,32,2019-07-20,31.204761904761906,1008.4,2019,201929,29,2019-07-20,1009.2761904761903
New Hampshire,33,2019-07-20,25.24285714285714,1007.7333333333332,2019,201929,29,2019-07-20,1013.2047619047619
New Jersey,34,2019-07-20,27.823809523809523,1010.4333333333334,2019,201929,29,2019-07-20,1013.8857142857142
New Mexico,35,2019-07-20,28.885714285714283,1007.3,2019,201929,29,2019-07-20,1009.4571428571429
New York,36,2019-07-20,25.52857142857143,1010.1666666666666,2019,201929,29,2019-07-20,1013.8285714285714
North Carolina,37,2019-07-20,28.438095238095237,1015.4666666666667,2019,201929,29,2019-07-20,1016.5285714285712
North Dakota,38,2019-07-20,23.90952380952381,1012.6,2019,201929,29,2019-07-20,1008.5333333333334
Ohio,39,2019-07-20,26.31904761904762,1013.1333333333332,2019,201929,29,2019-07-20,1015.0714285714286
Oklahoma,40,2019-07-20,29.2,1010.2666666666668,2019,201929,29,2019-07-20,1011.704761904762
Oregon,41,2019-07-20,20.157142857142855,1015.9,2019,201929,29,2019-07-20,1016.895238095238
Pennsylvania,42,2019-07-20,26.666666666666664,1012.1333333333333,2019,201929,29,2019-07-20,1014.8095238095239
Rhode Island,44,2019-07-20,25.171428571428574,1008.7000000000002,2019,201929,29,2019-07-20,1013.1285714285714
South Carolina,45,2019-07-20,28.780952380952385,1017.1999999999999,2019,201929,29,2019-07-20,1017.7571428571429
South Dakota,46,2019-07-20,24.723809523809525,1012.2666666666668,2019,201929,29,2019-07-20,1009.247619047619
Tennessee,47,2019-07-20,26.676190476190477,1015.5333333333333,2019,201929,29,2019-07-20,1016.8476190476189
Texas,48,2019-07-20,30.066666666666666,1013.1333333333333,2019,201929,29,2019-07-20,1013.3761904761905
Utah,49,2019-07-20,28.142857142857142,1007.9,2019,201929,29,2019-07-20,1007.742857142857
Vermont,50,2019-07-20,23.833333333333336,1007.4333333333334,2019,201929,29,2019-07-20,1012.3761904761905
Virginia,51,2019-07-20,28.633333333333336,1013.3666666666667,2019,201929,29,2019-07-20,1015.6285714285714
Washington,53,2019-07-20,18.4,1018.2333333333332,2019,201929,29,2019-07-20,1015.8309523809525
West Virginia,54,2019-07-20,26.338095238095235,1014.8333333333334,2019,201929,29,2019-07-20,1016.3809523809523
Wisconsin,55,2019-07-20,25.795238095238094,1009.5666666666666,2019,201929,29,2019-07-20,1011.7380952380952
Wyoming,56,2019-07-20,23.014285714285716,1011.1500000000001,2019,201929,29,2019-07-20,1009.2785714285712
Alabama,01,2019-07-27,25.485714285714288,1023.0666666666666,2019,201930,30,2019-07-27,1017.8571428571429
Alaska,02,2019-07-27,16.823809523809523,1010.1,2019,201930,30,2019-07-27,1012.7952380952382
Arizona,04,2019-07-27,34.38095238095239,1009.4,2019,201930,30,2019-07-27,1010.5333333333334
Arkansas,05,2019-07-27,24.928571428571427,1021.3000000000001,2019,201930,30,2019-07-27,1018.604761904762
California,06,2019-07-27,23.35238095238095,1014.8666666666668,2019,201930,30,2019-07-27,1014.1333333333333
Colorado,08,2019-07-27,22.9,1015.4333333333334,2019,201930,30,2019-07-27,1017.1190476190476
Connecticut,09,2019-07-27,24.680952380952384,1023.8333333333334,2019,201930,30,2019-07-27,1015.2476190476191
Delaware,10,2019-07-27,25.971428571428568,1023.8,2019,201930,30,2019-07-27,1015.7142857142857
Florida,12,2019-07-27,27.033333333333335,1020.7999999999998,2019,201930,30,2019-07-27,1017.5809523809523
Georgia,13,2019-07-27,26.685714285714283,1023.3333333333334,2019,201930,30,2019-07-27,1017.4523809523808
Hawaii,15,2019-07-27,27.23333333333333,1016.6,2019,201930,30,2019-07-27,1015.8380952380952
Idaho,16,2019-07-27,25.347619047619048,1016.4666666666666,2019,201930,30,2019-07-27,1014.2571428571429
Illinois,17,2019-07-27,22.60952380952381,1018.4333333333334,2019,201930,30,2019-07-27,1018.5761904761905
Indiana,18,2019-07-27,23.138095238095243,1022.1666666666666,2019,201930,30,2019-07-27,1018.7666666666665
Iowa,19,2019-07-27,23.047619047619047,1017.4333333333334,2019,201930,30,2019-07-27,1019.0142857142856
Kansas,20,2019-07-27,24.938095238095237,1018.9,2019,201930,30,2019-07-27,1019.0571428571428
Kentucky,21,2019-07-27,24.342857142857138,1023.1999999999999,2019,201930,30,2019-07-27,1018.547619047619
Louisiana,22,2019-07-27,27.61428571428571,1020.95,2019,201930,30,2019-07-27,1017.342857142857
Maine,23,2019-07-27,21.45714285714286,1024.3666666666668,2019,201930,30,2019-07-27,1015.5571428571429
Maryland,24,2019-07-27,26.74285714285714,1023.75,2019,201930,30,2019-07-27,1016.3142857142857
Massachusetts,25,2019-07-27,22.957142857142856,1024.0,2019,201930,30,2019-07-27,1015.5880952380951
Michigan,26,2019-07-27,22.533333333333335,1019.8333333333334,2019,201930,30,2019-07-27,1018.3428571428573
Minnesota,27,2019-07-27,21.928571428571434,1015.2333333333332,2019,201930,30,2019-07-27,1018.6190476190477
Mississippi,28,2019-07-27,24.82857142857143,1021.6666666666666,2019,201930,30,2019-07-27,1017.3904761904762
Missouri,29,2019-07-27,24.77619047619047,1020.2666666666668,2019,201930,30,2019-07-27,1019.0238095238095
Montana,30,2019-07-27,22.628571428571426,1014.1666666666666,2019,201930,30,2019-07-27,1016.4285714285716
Nebraska,31,2019-07-27,23.566666666666666,1016.6666666666666,2019,201930,30,2019-07-27,1019.3047619047619
Nevada,32,2019-07-27,31.576190476190476,1015.0,2019,201930,30,2019-07-27,1013.3095238095237
New Hampshire,33,2019-07-27,22.28571428571428,1023.8333333333334,2019,201930,30,2019-07-27,1015.6857142857142
New Jersey,34,2019-07-27,26.31904761904762,1023.9666666666666,2019,201930,30,2019-07-27,1015.7333333333333
New Mexico,35,2019-07-27,26.89047619047619,1015.4,2019,201930,30,2019-07-27,1014.9857142857144
New York,36,2019-07-27,23.738095238095234,1022.5333333333333,2019,201930,30,2019-07-27,1016.5428571428573
North Carolina,37,2019-07-27,24.90952380952381,1024.2333333333333,2019,201930,30,2019-07-27,1017.461904761905
North Dakota,38,2019-07-27,21.514285714285712,1015.0,2019,201930,30,2019-07-27,1017.5
Ohio,39,2019-07-27,23.023809523809522,1022.3666666666667,2019,201930,30,2019-07-27,1018.1809523809524
Oklahoma,40,2019-07-27,25.566666666666666,1019.6666666666666,2019,201930,30,2019-07-27,1018.4190476190477
Oregon,41,2019-07-27,21.547619047619047,1022.7666666666668,2019,201930,30,2019-07-27,1018.5285714285714
Pennsylvania,42,2019-07-27,24.428571428571427,1023.8000000000001,2019,201930,30,2019-07-27,1016.7357142857144
Rhode Island,44,2019-07-27,23.75714285714286,1024.7,2019,201930,30,2019-07-27,1015.4857142857142
South Carolina,45,2019-07-27,26.985714285714288,1023.1999999999999,2019,201930,30,2019-07-27,1017.4190476190477
South Dakota,46,2019-07-27,22.147619047619052,1016.1,2019,201930,30,2019-07-27,1018.4428571428573
Tennessee,47,2019-07-27,24.28095238095238,1023.1333333333332,2019,201930,30,2019-07-27,1018.4023809523809
Texas,48,2019-07-27,28.161904761904765,1018.7000000000002,2019,201930,30,2019-07-27,1016.7857142857143
Utah,49,2019-07-27,27.15238095238095,1017.3000000000001,2019,201930,30,2019-07-27,1013.6095238095239
Vermont,50,2019-07-27,22.295238095238094,1022.2666666666668,2019,201930,30,2019-07-27,1015.6095238095238
Virginia,51,2019-07-27,25.709523809523805,1024.3999999999999,2019,201930,30,2019-07-27,1016.6571428571427
Washington,53,2019-07-27,21.023809523809522,1020.2333333333332,2019,201930,30,2019-07-27,1018.0238095238095
West Virginia,54,2019-07-27,22.557142857142853,1024.1666666666667,2019,201930,30,2019-07-27,1018.3595238095238
Wisconsin,55,2019-07-27,22.576190476190476,1015.6666666666666,2019,201930,30,2019-07-27,1018.3238095238095
Wyoming,56,2019-07-27,21.928571428571434,1014.7,2019,201930,30,2019-07-27,1016.1285714285714
Alabama,01,2019-08-03,26.166666666666668,1014.9666666666666,2019,201931,31,2019-08-03,1017.2380952380952
Alaska,02,2019-08-03,15.523809523809524,1019.8333333333334,2019,201931,31,2019-08-03,1015.6285714285715
Arizona,04,2019-08-03,34.099999999999994,1008.1,2019,201931,31,2019-08-03,1009.5666666666667
Arkansas,05,2019-08-03,26.24761904761905,1014.6666666666666,2019,201931,31,2019-08-03,1016.352380952381
California,06,2019-08-03,21.66190476190476,1013.2333333333332,2019,201931,31,2019-08-03,1013.952380952381
Colorado,08,2019-08-03,24.21904761904762,1016.6,2019,201931,31,2019-08-03,1015.1142857142858
Connecticut,09,2019-08-03,25.70952380952381,1016.3666666666667,2019,201931,31,2019-08-03,1017.0023809523809
Delaware,10,2019-08-03,27.014285714285716,1016.2,2019,201931,31,2019-08-03,1017.3714285714285
Florida,12,2019-08-03,27.576190476190472,1014.1666666666666,2019,201931,31,2019-08-03,1016.4714285714286
Georgia,13,2019-08-03,26.728571428571428,1014.8333333333334,2019,201931,31,2019-08-03,1017.4095238095236
Hawaii,15,2019-08-03,27.661904761904765,1014.6999999999999,2019,201931,31,2019-08-03,1015.4238095238095
Idaho,16,2019-08-03,27.09047619047619,1013.1,2019,201931,31,2019-08-03,1011.3952380952381
Illinois,17,2019-08-03,22.73333333333333,1017.8666666666667,2019,201931,31,2019-08-03,1017.5285714285714
Indiana,18,2019-08-03,23.842857142857145,1017.2333333333332,2019,201931,31,2019-08-03,1017.6333333333333
Iowa,19,2019-08-03,22.576190476190476,1018.0666666666667,2019,201931,31,2019-08-03,1017.8190476190475
Kansas,20,2019-08-03,26.08095238095238,1015.7333333333332,2019,201931,31,2019-08-03,1016.004761904762
Kentucky,21,2019-08-03,26.3,1016.0,2019,201931,31,2019-08-03,1017.352380952381
Louisiana,22,2019-08-03,28.0,1014.0,2019,201931,31,2019-08-03,1016.6285714285714
Maine,23,2019-08-03,23.352380952380948,1014.7333333333332,2019,201931,31,2019-08-03,1015.804761904762
Maryland,24,2019-08-03,28.07857142857143,1016.05,2019,201931,31,2019-08-03,1017.45
Massachusetts,25,2019-08-03,24.823809523809526,1016.0,2019,201931,31,2019-08-03,1016.6904761904761
Michigan,26,2019-08-03,23.28095238095238,1017.9,2019,201931,31,2019-08-03,1017.5380952380953
Minnesota,27,2019-08-03,21.48095238095238,1018.4333333333334,2019,201931,31,2019-08-03,1017.7714285714286
Mississippi,28,2019-08-03,25.942857142857147,1013.7666666666668,2019,201931,31,2019-08-03,1016.5809523809523
Missouri,29,2019-08-03,25.4047619047619,1015.9333333333334,2019,201931,31,2019-08-03,1016.7619047619047
Montana,30,2019-08-03,24.133333333333333,1015.4333333333334,2019,201931,31,2019-08-03,1014.0714285714286
Nebraska,31,2019-08-03,23.71904761904762,1017.3333333333334,2019,201931,31,2019-08-03,1017.0047619047618
Nevada,32,2019-08-03,31.785714285714285,1011.5,2019,201931,31,2019-08-03,1011.7142857142856
New Hampshire,33,2019-08-03,23.604761904761908,1015.5666666666666,2019,201931,31,2019-08-03,1016.4761904761905
New Jersey,34,2019-08-03,27.142857142857142,1016.6666666666666,2019,201931,31,2019-08-03,1017.4761904761905
New Mexico,35,2019-08-03,27.414285714285715,1014.9,2019,201931,31,2019-08-03,1013.4857142857144
New York,36,2019-08-03,24.566666666666666,1016.4666666666667,2019,201931,31,2019-08-03,1017.1523809523811
North Carolina,37,2019-08-03,25.50952380952381,1015.7666666666668,2019,201931,31,2019-08-03,1018.0047619047618
North Dakota,38,2019-08-03,21.73809523809524,1017.2666666666668,2019,201931,31,2019-08-03,1016.4666666666665
Ohio,39,2019-08-03,24.428571428571427,1017.1333333333333,2019,201931,31,2019-08-03,1017.4428571428572
Oklahoma,40,2019-08-03,28.057142857142857,1014.1666666666666,2019,201931,31,2019-08-03,1014.8380952380954
Oregon,41,2019-08-03,21.24285714285714,1016.9666666666666,2019,201931,31,2019-08-03,1017.1999999999999
Pennsylvania,42,2019-08-03,25.64761904761904,1016.75,2019,201931,31,2019-08-03,1017.6595238095239
Rhode Island,44,2019-08-03,25.571428571428573,1016.6,2019,201931,31,2019-08-03,1016.9428571428572
South Carolina,45,2019-08-03,26.304761904761904,1014.6999999999999,2019,201931,31,2019-08-03,1017.8238095238096
South Dakota,46,2019-08-03,21.576190476190476,1017.5,2019,201931,31,2019-08-03,1016.7571428571429
Tennessee,47,2019-08-03,25.752380952380953,1015.0333333333333,2019,201931,31,2019-08-03,1017.1761904761905
Texas,48,2019-08-03,30.0952380952381,1012.9,2019,201931,31,2019-08-03,1014.9571428571428
Utah,49,2019-08-03,26.747619047619047,1012.5666666666666,2019,201931,31,2019-08-03,1012.4571428571429
Vermont,50,2019-08-03,23.41904761904762,1014.6999999999999,2019,201931,31,2019-08-03,1015.9333333333333
Virginia,51,2019-08-03,25.514285714285712,1016.1333333333333,2019,201931,31,2019-08-03,1018.3142857142857
Washington,53,2019-08-03,20.966666666666665,1018.6999999999999,2019,201931,31,2019-08-03,1016.5428571428571
West Virginia,54,2019-08-03,24.333333333333336,1016.05,2019,201931,31,2019-08-03,1017.7785714285716
Wisconsin,55,2019-08-03,22.32857142857143,1018.0333333333333,2019,201931,31,2019-08-03,1017.647619047619
Wyoming,56,2019-08-03,22.207142857142856,1015.45,2019,201931,31,2019-08-03,1014.7285714285714
Alabama,01,2019-08-10,26.580952380952386,1013.8666666666667,2019,201932,32,2019-08-10,1013.9666666666666
Alaska,02,2019-08-10,17.319047619047616,1015.3000000000001,2019,201932,32,2019-08-10,1018.3761904761905
Arizona,04,2019-08-10,33.96190476190476,1008.7666666666668,2019,201932,32,2019-08-10,1008.6714285714286
Arkansas,05,2019-08-10,27.51904761904762,1012.9666666666666,2019,201932,32,2019-08-10,1013.1
California,06,2019-08-10,21.461904761904766,1013.7666666666668,2019,201932,32,2019-08-10,1013.5095238095237
Colorado,08,2019-08-10,23.995238095238097,1011.9666666666666,2019,201932,32,2019-08-10,1013.2428571428571
Connecticut,09,2019-08-10,23.809523809523807,1009.6666666666666,2019,201932,32,2019-08-10,1010.2857142857143
Delaware,10,2019-08-10,25.64285714285714,1011.4,2019,201932,32,2019-08-10,1010.7285714285714
Florida,12,2019-08-10,28.609523809523807,1014.5333333333334,2019,201932,32,2019-08-10,1015.2
Georgia,13,2019-08-10,28.071428571428573,1012.5666666666666,2019,201932,32,2019-08-10,1013.1142857142856
Hawaii,15,2019-08-10,27.02857142857143,1014.9,2019,201932,32,2019-08-10,1014.9142857142857
Idaho,16,2019-08-10,25.800000000000004,1010.5666666666666,2019,201932,32,2019-08-10,1010.3380952380952
Illinois,17,2019-08-10,23.91904761904762,1015.3666666666667,2019,201932,32,2019-08-10,1012.4666666666666
Indiana,18,2019-08-10,24.252380952380953,1015.3666666666667,2019,201932,32,2019-08-10,1013.0380952380954
Iowa,19,2019-08-10,23.428571428571427,1014.15,2019,201932,32,2019-08-10,1013.3166666666666
Kansas,20,2019-08-10,26.661904761904765,1012.1666666666666,2019,201932,32,2019-08-10,1013.0190476190477
Kentucky,21,2019-08-10,26.347619047619048,1014.1999999999999,2019,201932,32,2019-08-10,1013.1523809523809
Louisiana,22,2019-08-10,29.928571428571423,1015.0,2019,201932,32,2019-08-10,1014.1428571428571
Maine,23,2019-08-10,20.400000000000002,1006.2000000000002,2019,201932,32,2019-08-10,1009.4285714285713
Maryland,24,2019-08-10,27.192857142857143,1012.55,2019,201932,32,2019-08-10,1011.1357142857144
Massachusetts,25,2019-08-10,22.280952380952378,1008.3000000000001,2019,201932,32,2019-08-10,1009.9238095238096
Michigan,26,2019-08-10,23.300000000000004,1015.2666666666668,2019,201932,32,2019-08-10,1011.7928571428571
Minnesota,27,2019-08-10,22.004761904761903,1014.6,2019,201932,32,2019-08-10,1012.7476190476191
Mississippi,28,2019-08-10,26.395238095238096,1014.1,2019,201932,32,2019-08-10,1013.7714285714286
Missouri,29,2019-08-10,25.95714285714286,1013.3333333333334,2019,201932,32,2019-08-10,1013.2761904761904
Montana,30,2019-08-10,23.609523809523807,1014.4666666666667,2019,201932,32,2019-08-10,1012.9238095238096
Nebraska,31,2019-08-10,25.98095238095238,1011.8333333333334,2019,201932,32,2019-08-10,1013.2523809523809
Nevada,32,2019-08-10,30.499999999999996,1010.3666666666667,2019,201932,32,2019-08-10,1011.2
New Hampshire,33,2019-08-10,21.014285714285712,1007.7666666666668,2019,201932,32,2019-08-10,1009.6809523809524
New Jersey,34,2019-08-10,24.87142857142857,1010.7666666666668,2019,201932,32,2019-08-10,1010.895238095238
New Mexico,35,2019-08-10,26.323809523809523,1012.0,2019,201932,32,2019-08-10,1012.5571428571429
New York,36,2019-08-10,22.938095238095237,1011.9,2019,201932,32,2019-08-10,1010.6333333333333
North Carolina,37,2019-08-10,25.804761904761907,1012.4666666666667,2019,201932,32,2019-08-10,1012.3000000000001
North Dakota,38,2019-08-10,20.809523809523814,1013.1666666666666,2019,201932,32,2019-08-10,1012.8119047619048
Ohio,39,2019-08-10,23.78095238095238,1014.9666666666666,2019,201932,32,2019-08-10,1012.2357142857144
Oklahoma,40,2019-08-10,28.309523809523814,1010.8666666666668,2019,201932,32,2019-08-10,1012.3190476190476
Oregon,41,2019-08-10,20.857142857142858,1014.4333333333334,2019,201932,32,2019-08-10,1014.8142857142857
Pennsylvania,42,2019-08-10,24.252380952380953,1012.6333333333333,2019,201932,32,2019-08-10,1011.4309523809524
Rhode Island,44,2019-08-10,23.38571428571429,1008.4,2019,201932,32,2019-08-10,1010.142857142857
