weekendingdate,location,pct_hosp,date
2023-08-26T00:00:00.000,37,0.9185,2023-08-26
2023-08-26T00:00:00.000,38,1.0,2023-08-26
2023-08-26T00:00:00.000,31,0.9694,2023-08-26
2023-08-26T00:00:00.000,33,1.0,2023-08-26
2023-08-26T00:00:00.000,34,0.9882,2023-08-26
2023-08-26T00:00:00.000,35,0.9592,2023-08-26
2023-08-26T00:00:00.000,32,0.9216,2023-08-26
2023-08-26T00:00:00.000,36,0.9707,2023-08-26
2023-08-26T00:00:00.000,39,0.9579,2023-08-26
2023-08-26T00:00:00.000,40,0.9433,2023-08-26
2023-08-26T00:00:00.000,41,0.9839,2023-08-26
2023-08-26T00:00:00.000,42,0.9679,2023-08-26
2023-08-26T00:00:00.000,72,0.9259,2023-08-26
2023-08-26T00:00:00.000,44,1.0,2023-08-26
2023-08-26T00:00:00.000,45,0.9467,2023-08-26
2023-08-26T00:00:00.000,46,1.0,2023-08-26
2023-08-26T00:00:00.000,47,0.9248,2023-08-26
2023-08-26T00:00:00.000,48,0.9462,2023-08-26
2023-08-26T00:00:00.000,US,0.9538,2023-08-26
2023-08-26T00:00:00.000,49,0.9821,2023-08-26
2023-08-26T00:00:00.000,51,0.9208,2023-08-26
2023-08-26T00:00:00.000,78,1.0,2023-08-26
2023-08-26T00:00:00.000,50,1.0,2023-08-26
2023-08-26T00:00:00.000,53,0.9897,2023-08-26
2023-08-26T00:00:00.000,55,0.9864,2023-08-26
2023-08-26T00:00:00.000,54,0.9831,2023-08-26
2023-08-26T00:00:00.000,56,0.9667,2023-08-26
2023-09-02T00:00:00.000,02,0.9167,2023-09-02
2023-09-02T00:00:00.000,01,0.99,2023-09-02
2023-09-02T00:00:00.000,05,0.9457,2023-09-02
2023-09-02T00:00:00.000,60,1.0,2023-09-02
2023-09-02T00:00:00.000,04,0.8889,2023-09-02
2023-09-02T00:00:00.000,06,0.9597,2023-09-02
2023-09-02T00:00:00.000,08,0.94,2023-09-02
2023-09-02T00:00:00.000,09,1.0,2023-09-02
2023-09-02T00:00:00.000,11,0.9091,2023-09-02
2023-09-02T00:00:00.000,10,1.0,2023-09-02
2023-09-02T00:00:00.000,12,0.9164,2023-09-02
2023-09-02T00:00:00.000,13,0.9125,2023-09-02
2023-09-02T00:00:00.000,66,1.0,2023-09-02
2023-09-02T00:00:00.000,15,0.9286,2023-09-02
2023-09-02T00:00:00.000,19,0.9918,2023-09-02
2023-09-02T00:00:00.000,16,1.0,2023-09-02
2023-09-02T00:00:00.000,17,0.9453,2023-09-02
2023-09-02T00:00:00.000,18,0.9507,2023-09-02
2023-09-02T00:00:00.000,20,0.9371,2023-09-02
2023-09-02T00:00:00.000,21,0.9554,2023-09-02
2023-09-02T00:00:00.000,22,0.9444,2023-09-02
2023-09-02T00:00:00.000,25,0.9425,2023-09-02
2023-09-02T00:00:00.000,24,0.9608,2023-09-02
2023-09-02T00:00:00.000,23,0.9189,2023-09-02
2023-09-02T00:00:00.000,26,0.9808,2023-09-02
2023-09-02T00:00:00.000,27,0.9699,2023-09-02
2023-09-02T00:00:00.000,29,0.9516,2023-09-02
2023-09-02T00:00:00.000,69,0.0,2023-09-02
2023-09-02T00:00:00.000,28,0.9717,2023-09-02
2023-09-02T00:00:00.000,30,0.9841,2023-09-02
2023-09-02T00:00:00.000,37,0.9185,2023-09-02
2023-09-02T00:00:00.000,38,1.0,2023-09-02
2023-09-02T00:00:00.000,31,0.9694,2023-09-02
2023-09-02T00:00:00.000,33,1.0,2023-09-02
2023-09-02T00:00:00.000,34,0.9882,2023-09-02
2023-09-02T00:00:00.000,35,0.9592,2023-09-02
2023-09-02T00:00:00.000,32,0.9216,2023-09-02
2023-09-02T00:00:00.000,36,0.9707,2023-09-02
2023-09-02T00:00:00.000,39,0.9579,2023-09-02
2023-09-02T00:00:00.000,40,0.9433,2023-09-02
2023-09-02T00:00:00.000,41,0.9839,2023-09-02
2023-09-02T00:00:00.000,42,0.9679,2023-09-02
2023-09-02T00:00:00.000,72,0.9259,2023-09-02
2023-09-02T00:00:00.000,44,1.0,2023-09-02
2023-09-02T00:00:00.000,45,0.9467,2023-09-02
2023-09-02T00:00:00.000,46,1.0,2023-09-02
2023-09-02T00:00:00.000,47,0.9248,2023-09-02
2023-09-02T00:00:00.000,48,0.9462,2023-09-02
2023-09-02T00:00:00.000,US,0.954,2023-09-02
2023-09-02T00:00:00.000,49,0.9821,2023-09-02
2023-09-02T00:00:00.000,51,0.9208,2023-09-02
2023-09-02T00:00:00.000,78,1.0,2023-09-02
2023-09-02T00:00:00.000,50,1.0,2023-09-02
2023-09-02T00:00:00.000,53,0.9897,2023-09-02
2023-09-02T00:00:00.000,55,0.9864,2023-09-02
2023-09-02T00:00:00.000,54,0.9831,2023-09-02
2023-09-02T00:00:00.000,56,0.9667,2023-09-02
2023-09-09T00:00:00.000,02,0.9167,2023-09-09
2023-09-09T00:00:00.000,01,0.99,2023-09-09
2023-09-09T00:00:00.000,05,0.9457,2023-09-09
2023-09-09T00:00:00.000,60,1.0,2023-09-09
2023-09-09T00:00:00.000,04,0.899,2023-09-09
2023-09-09T00:00:00.000,06,0.9647,2023-09-09
2023-09-09T00:00:00.000,08,0.94,2023-09-09
2023-09-09T00:00:00.000,09,1.0,2023-09-09
2023-09-09T00:00:00.000,11,0.9091,2023-09-09
2023-09-09T00:00:00.000,10,1.0,2023-09-09
2023-09-09T00:00:00.000,12,0.9236,2023-09-09
2023-09-09T00:00:00.000,13,0.9125,2023-09-09
2023-09-09T00:00:00.000,66,1.0,2023-09-09
2023-09-09T00:00:00.000,15,0.9286,2023-09-09
2023-09-09T00:00:00.000,19,0.9836,2023-09-09
2023-09-09T00:00:00.000,16,1.0,2023-09-09
2023-09-09T00:00:00.000,17,0.9453,2023-09-09
2023-09-09T00:00:00.000,18,0.9507,2023-09-09
2023-09-09T00:00:00.000,20,0.9371,2023-09-09
2023-09-09T00:00:00.000,21,0.9554,2023-09-09
2023-09-09T00:00:00.000,22,0.9444,2023-09-09
2023-09-09T00:00:00.000,25,0.9425,2023-09-09
2023-09-09T00:00:00.000,24,0.9608,2023-09-09
2023-09-09T00:00:00.000,23,0.9189,2023-09-09
2023-09-09T00:00:00.000,26,0.9679,2023-09-09
2023-09-09T00:00:00.000,27,0.9699,2023-09-09
2023-09-09T00:00:00.000,29,0.9516,2023-09-09
2023-09-09T00:00:00.000,69,0.0,2023-09-09
2023-09-09T00:00:00.000,28,0.9717,2023-09-09
2023-09-09T00:00:00.000,30,0.9841,2023-09-09
2023-09-09T00:00:00.000,37,0.9185,2023-09-09
2023-09-09T00:00:00.000,38,1.0,2023-09-09
2023-09-09T00:00:00.000,31,0.9694,2023-09-09
2023-09-09T00:00:00.000,33,1.0,2023-09-09
2023-09-09T00:00:00.000,34,0.9882,2023-09-09
2023-09-09T00:00:00.000,35,0.9592,2023-09-09
2023-09-09T00:00:00.000,32,0.9216,2023-09-09
2023-09-09T00:00:00.000,36,0.9659,2023-09-09
2023-09-09T00:00:00.000,39,0.9579,2023-09-09
2023-09-09T00:00:00.000,40,0.9433,2023-09-09
2023-09-09T00:00:00.000,41,0.9839,2023-09-09
2023-09-09T00:00:00.000,42,0.9679,2023-09-09
2023-09-09T00:00:00.000,72,0.9259,2023-09-09
2023-09-09T00:00:00.000,44,1.0,2023-09-09
2023-09-09T00:00:00.000,45,0.9467,2023-09-09
2023-09-09T00:00:00.000,46,1.0,2023-09-09
2023-09-09T00:00:00.000,47,0.9248,2023-09-09
2023-09-09T00:00:00.000,48,0.9462,2023-09-09
2023-09-09T00:00:00.000,US,0.9541,2023-09-09
2023-09-09T00:00:00.000,49,0.9821,2023-09-09
2023-09-09T00:00:00.000,51,0.9208,2023-09-09
2023-09-09T00:00:00.000,78,1.0,2023-09-09
2023-09-09T00:00:00.000,50,1.0,2023-09-09
2023-09-09T00:00:00.000,53,0.9897,2023-09-09
2023-09-09T00:00:00.000,55,0.9864,2023-09-09
2023-09-09T00:00:00.000,54,0.9831,2023-09-09
2023-09-09T00:00:00.000,56,0.9667,2023-09-09
2023-09-16T00:00:00.000,02,0.9167,2023-09-16
2023-09-16T00:00:00.000,01,0.99,2023-09-16
2023-09-16T00:00:00.000,05,0.9457,2023-09-16
2023-09-16T00:00:00.000,60,1.0,2023-09-16
2023-09-16T00:00:00.000,04,0.9091,2023-09-16
2023-09-16T00:00:00.000,06,0.9647,2023-09-16
2023-09-16T00:00:00.000,08,0.94,2023-09-16
2023-09-16T00:00:00.000,09,1.0,2023-09-16
2023-09-16T00:00:00.000,11,0.9091,2023-09-16
2023-09-16T00:00:00.000,10,1.0,2023-09-16
2023-09-16T00:00:00.000,12,0.9273,2023-09-16
2023-09-16T00:00:00.000,13,0.9188,2023-09-16
2023-09-16T00:00:00.000,66,1.0,2023-09-16
2023-09-16T00:00:00.000,15,0.9286,2023-09-16
2023-09-16T00:00:00.000,19,0.9836,2023-09-16
2023-09-16T00:00:00.000,16,1.0,2023-09-16
2023-09-16T00:00:00.000,17,0.9453,2023-09-16
2023-09-16T00:00:00.000,18,0.9507,2023-09-16
2023-09-16T00:00:00.000,20,0.9371,2023-09-16
2023-09-16T00:00:00.000,21,0.9554,2023-09-16
2023-09-16T00:00:00.000,22,0.9444,2023-09-16
2023-09-16T00:00:00.000,25,0.9425,2023-09-16
2023-09-16T00:00:00.000,24,0.9608,2023-09-16
2023-09-16T00:00:00.000,23,0.9189,2023-09-16
2023-09-16T00:00:00.000,26,0.9808,2023-09-16
2023-09-16T00:00:00.000,27,0.9699,2023-09-16
2023-09-16T00:00:00.000,29,0.9516,2023-09-16
2023-09-16T00:00:00.000,69,0.0,2023-09-16
2023-09-16T00:00:00.000,28,0.9717,2023-09-16
2023-09-16T00:00:00.000,30,0.9841,2023-09-16
2023-09-16T00:00:00.000,37,0.9185,2023-09-16
2023-09-16T00:00:00.000,38,1.0,2023-09-16
2023-09-16T00:00:00.000,31,0.9694,2023-09-16
2023-09-16T00:00:00.000,33,1.0,2023-09-16
2023-09-16T00:00:00.000,34,0.9882,2023-09-16
2023-09-16T00:00:00.000,35,0.9592,2023-09-16
2023-09-16T00:00:00.000,32,0.9216,2023-09-16
2023-09-16T00:00:00.000,36,0.9659,2023-09-16
2023-09-16T00:00:00.000,39,0.9579,2023-09-16
2023-09-16T00:00:00.000,40,0.9433,2023-09-16
2023-09-16T00:00:00.000,41,0.9839,2023-09-16
2023-09-16T00:00:00.000,42,0.9679,2023-09-16
2023-09-16T00:00:00.000,72,0.9259,2023-09-16
2023-09-16T00:00:00.000,44,1.0,2023-09-16
2023-09-16T00:00:00.000,45,0.9467,2023-09-16
2023-09-16T00:00:00.000,46,1.0,2023-09-16
2023-09-16T00:00:00.000,47,0.9248,2023-09-16
2023-09-16T00:00:00.000,48,0.9462,2023-09-16
2023-09-16T00:00:00.000,US,0.9548,2023-09-16
2023-09-16T00:00:00.000,49,0.9821,2023-09-16
2023-09-16T00:00:00.000,51,0.9208,2023-09-16
2023-09-16T00:00:00.000,78,1.0,2023-09-16
2023-09-16T00:00:00.000,50,1.0,2023-09-16
2023-09-16T00:00:00.000,53,0.9897,2023-09-16
2023-09-16T00:00:00.000,55,0.9864,2023-09-16
2023-09-16T00:00:00.000,54,0.9831,2023-09-16
2023-09-16T00:00:00.000,56,0.9333,2023-09-16
2023-09-23T00:00:00.000,02,0.9167,2023-09-23
2023-09-23T00:00:00.000,01,0.99,2023-09-23
2023-09-23T00:00:00.000,05,0.9457,2023-09-23
2023-09-23T00:00:00.000,60,1.0,2023-09-23
2023-09-23T00:00:00.000,04,0.9091,2023-09-23
2023-09-23T00:00:00.000,06,0.9647,2023-09-23
2023-09-23T00:00:00.000,08,0.94,2023-09-23
2023-09-23T00:00:00.000,09,1.0,2023-09-23
2023-09-23T00:00:00.000,11,0.9091,2023-09-23
2023-09-23T00:00:00.000,10,1.0,2023-09-23
2023-09-23T00:00:00.000,12,0.9273,2023-09-23
2023-09-23T00:00:00.000,13,0.9125,2023-09-23
2023-09-23T00:00:00.000,66,1.0,2023-09-23
2023-09-23T00:00:00.000,15,0.9286,2023-09-23
2023-09-23T00:00:00.000,19,0.9836,2023-09-23
2023-09-23T00:00:00.000,16,1.0,2023-09-23
2023-09-23T00:00:00.000,17,0.9453,2023-09-23
2023-09-23T00:00:00.000,18,0.9507,2023-09-23
2023-09-23T00:00:00.000,20,0.9371,2023-09-23
2023-09-23T00:00:00.000,21,0.9554,2023-09-23
2023-09-23T00:00:00.000,22,0.9444,2023-09-23
2023-09-23T00:00:00.000,25,0.9425,2023-09-23
2023-09-23T00:00:00.000,24,0.9608,2023-09-23
2023-09-23T00:00:00.000,23,0.9189,2023-09-23
2023-09-23T00:00:00.000,26,0.9808,2023-09-23
2023-09-23T00:00:00.000,27,0.9699,2023-09-23
2023-09-23T00:00:00.000,29,0.9516,2023-09-23
2023-09-23T00:00:00.000,69,0.0,2023-09-23
2023-09-23T00:00:00.000,28,0.9717,2023-09-23
2023-09-23T00:00:00.000,30,0.9841,2023-09-23
2023-09-23T00:00:00.000,37,0.9185,2023-09-23
2023-09-23T00:00:00.000,38,1.0,2023-09-23
2023-09-23T00:00:00.000,31,0.9694,2023-09-23
2023-09-23T00:00:00.000,33,1.0,2023-09-23
2023-09-23T00:00:00.000,34,0.9882,2023-09-23
2023-09-23T00:00:00.000,35,0.9592,2023-09-23
2023-09-23T00:00:00.000,32,0.9216,2023-09-23
2023-09-23T00:00:00.000,36,0.9659,2023-09-23
2023-09-23T00:00:00.000,39,0.9579,2023-09-23
2023-09-23T00:00:00.000,40,0.9362,2023-09-23
2023-09-23T00:00:00.000,41,0.9839,2023-09-23
2023-09-23T00:00:00.000,42,0.9633,2023-09-23
2023-09-23T00:00:00.000,72,0.9444,2023-09-23
2023-09-23T00:00:00.000,44,1.0,2023-09-23
2023-09-23T00:00:00.000,45,0.9467,2023-09-23
2023-09-23T00:00:00.000,46,1.0,2023-09-23
2023-09-23T00:00:00.000,47,0.9248,2023-09-23
2023-09-23T00:00:00.000,48,0.9462,2023-09-23
2023-09-23T00:00:00.000,US,0.9547,2023-09-23
2023-09-23T00:00:00.000,49,0.9821,2023-09-23
2023-09-23T00:00:00.000,51,0.9208,2023-09-23
2023-09-23T00:00:00.000,78,1.0,2023-09-23
2023-09-23T00:00:00.000,50,1.0,2023-09-23
2023-09-23T00:00:00.000,53,0.9897,2023-09-23
2023-09-23T00:00:00.000,55,0.9864,2023-09-23
2023-09-23T00:00:00.000,54,0.9831,2023-09-23
2023-09-23T00:00:00.000,56,0.9667,2023-09-23
2023-09-30T00:00:00.000,02,0.9167,2023-09-30
2023-09-30T00:00:00.000,01,0.99,2023-09-30
2023-09-30T00:00:00.000,05,0.9457,2023-09-30
2023-09-30T00:00:00.000,60,1.0,2023-09-30
2023-09-30T00:00:00.000,04,0.899,2023-09-30
2023-09-30T00:00:00.000,06,0.9647,2023-09-30
2023-09-30T00:00:00.000,08,0.94,2023-09-30
2023-09-30T00:00:00.000,09,1.0,2023-09-30
2023-09-30T00:00:00.000,11,0.9091,2023-09-30
2023-09-30T00:00:00.000,10,1.0,2023-09-30
2023-09-30T00:00:00.000,12,0.9273,2023-09-30
2023-09-30T00:00:00.000,13,0.9125,2023-09-30
2023-09-30T00:00:00.000,66,1.0,2023-09-30
2023-09-30T00:00:00.000,15,0.9286,2023-09-30
2023-09-30T00:00:00.000,19,0.9836,2023-09-30
2023-09-30T00:00:00.000,16,1.0,2023-09-30
2023-09-30T00:00:00.000,17,0.9453,2023-09-30
2023-09-30T00:00:00.000,18,0.9507,2023-09-30
2023-09-30T00:00:00.000,20,0.9231,2023-09-30
2023-09-30T00:00:00.000,21,0.9554,2023-09-30
2023-09-30T00:00:00.000,22,0.9444,2023-09-30
2023-09-30T00:00:00.000,25,0.9425,2023-09-30
2023-09-30T00:00:00.000,24,0.9608,2023-09-30
2023-09-30T00:00:00.000,23,0.9189,2023-09-30
2023-09-30T00:00:00.000,26,0.9808,2023-09-30
2023-09-30T00:00:00.000,27,0.9699,2023-09-30
2023-09-30T00:00:00.000,29,0.9516,2023-09-30
2023-09-30T00:00:00.000,69,0.0,2023-09-30
2023-09-30T00:00:00.000,28,0.9717,2023-09-30
2023-09-30T00:00:00.000,30,0.9841,2023-09-30
2023-09-30T00:00:00.000,37,0.9185,2023-09-30
2023-09-30T00:00:00.000,38,1.0,2023-09-30
2023-09-30T00:00:00.000,31,0.9694,2023-09-30
2023-09-30T00:00:00.000,33,1.0,2023-09-30
2023-09-30T00:00:00.000,34,0.9882,2023-09-30
2023-09-30T00:00:00.000,35,0.9592,2023-09-30
2023-09-30T00:00:00.000,32,0.9216,2023-09-30
2023-09-30T00:00:00.000,36,0.9659,2023-09-30
2023-09-30T00:00:00.000,39,0.9579,2023-09-30
2023-09-30T00:00:00.000,40,0.9362,2023-09-30
2023-09-30T00:00:00.000,41,0.9839,2023-09-30
2023-09-30T00:00:00.000,42,0.9679,2023-09-30
2023-09-30T00:00:00.000,72,0.963,2023-09-30
2023-09-30T00:00:00.000,44,1.0,2023-09-30
2023-09-30T00:00:00.000,45,0.9467,2023-09-30
2023-09-30T00:00:00.000,46,1.0,2023-09-30
2023-09-30T00:00:00.000,47,0.9248,2023-09-30
2023-09-30T00:00:00.000,48,0.9481,2023-09-30
2023-09-30T00:00:00.000,US,0.9547,2023-09-30
2023-09-30T00:00:00.000,49,0.9821,2023-09-30
2023-09-30T00:00:00.000,51,0.9208,2023-09-30
2023-09-30T00:00:00.000,78,1.0,2023-09-30
2023-09-30T00:00:00.000,50,1.0,2023-09-30
2023-09-30T00:00:00.000,53,0.9897,2023-09-30
2023-09-30T00:00:00.000,55,0.9864,2023-09-30
2023-09-30T00:00:00.000,54,0.9831,2023-09-30
2023-09-30T00:00:00.000,56,0.9667,2023-09-30
2023-10-07T00:00:00.000,02,0.9167,2023-10-07
2023-10-07T00:00:00.000,01,0.99,2023-10-07
2023-10-07T00:00:00.000,05,0.9457,2023-10-07
2023-10-07T00:00:00.000,60,1.0,2023-10-07
2023-10-07T00:00:00.000,04,0.8889,2023-10-07
2023-10-07T00:00:00.000,06,0.9622,2023-10-07
2023-10-07T00:00:00.000,08,0.95,2023-10-07
2023-10-07T00:00:00.000,09,1.0,2023-10-07
2023-10-07T00:00:00.000,11,0.9091,2023-10-07
2023-10-07T00:00:00.000,10,1.0,2023-10-07
2023-10-07T00:00:00.000,12,0.9273,2023-10-07
2023-10-07T00:00:00.000,13,0.9125,2023-10-07
2023-10-07T00:00:00.000,66,1.0,2023-10-07
2023-10-07T00:00:00.000,15,0.9286,2023-10-07
2023-10-07T00:00:00.000,19,0.9836,2023-10-07
2023-10-07T00:00:00.000,16,1.0,2023-10-07
2023-10-07T00:00:00.000,17,0.9502,2023-10-07
2023-10-07T00:00:00.000,18,0.9507,2023-10-07
2023-10-07T00:00:00.000,20,0.9301,2023-10-07
2023-10-07T00:00:00.000,21,0.9554,2023-10-07
2023-10-07T00:00:00.000,22,0.9444,2023-10-07
2023-10-07T00:00:00.000,25,0.9425,2023-10-07
2023-10-07T00:00:00.000,24,0.9608,2023-10-07
2023-10-07T00:00:00.000,23,0.9189,2023-10-07
2023-10-07T00:00:00.000,26,0.9808,2023-10-07
2023-10-07T00:00:00.000,27,0.9699,2023-10-07
2023-10-07T00:00:00.000,29,0.9516,2023-10-07
2023-10-07T00:00:00.000,69,0.0,2023-10-07
2023-10-07T00:00:00.000,28,0.9717,2023-10-07
2023-10-07T00:00:00.000,30,1.0,2023-10-07
2023-10-07T00:00:00.000,37,0.9185,2023-10-07
2023-10-07T00:00:00.000,38,1.0,2023-10-07
2023-10-07T00:00:00.000,31,0.9694,2023-10-07
2023-10-07T00:00:00.000,33,1.0,2023-10-07
2023-10-07T00:00:00.000,34,0.9882,2023-10-07
2023-10-07T00:00:00.000,35,0.9592,2023-10-07
2023-10-07T00:00:00.000,32,0.9216,2023-10-07
2023-10-07T00:00:00.000,36,0.9659,2023-10-07
2023-10-07T00:00:00.000,39,0.9533,2023-10-07
2023-10-07T00:00:00.000,40,0.9362,2023-10-07
2023-10-07T00:00:00.000,41,0.9839,2023-10-07
2023-10-07T00:00:00.000,42,0.9679,2023-10-07
2023-10-07T00:00:00.000,72,0.963,2023-10-07
2023-10-07T00:00:00.000,44,1.0,2023-10-07
2023-10-07T00:00:00.000,45,0.9467,2023-10-07
2023-10-07T00:00:00.000,46,1.0,2023-10-07
2023-10-07T00:00:00.000,47,0.9248,2023-10-07
2023-10-07T00:00:00.000,48,0.9481,2023-10-07
2023-10-07T00:00:00.000,US,0.9547,2023-10-07
2023-10-07T00:00:00.000,49,0.9821,2023-10-07
2023-10-07T00:00:00.000,51,0.9208,2023-10-07
2023-10-07T00:00:00.000,78,1.0,2023-10-07
2023-10-07T00:00:00.000,50,1.0,2023-10-07
2023-10-07T00:00:00.000,53,0.9897,2023-10-07
2023-10-07T00:00:00.000,55,0.9864,2023-10-07
2023-10-07T00:00:00.000,54,0.9831,2023-10-07
2023-10-07T00:00:00.000,56,0.9333,2023-10-07
2023-10-14T00:00:00.000,02,0.9167,2023-10-14
2023-10-14T00:00:00.000,01,0.99,2023-10-14
2023-10-14T00:00:00.000,05,0.9457,2023-10-14
2023-10-14T00:00:00.000,60,1.0,2023-10-14
2023-10-14T00:00:00.000,04,0.8889,2023-10-14
2023-10-14T00:00:00.000,06,0.9622,2023-10-14
2023-10-14T00:00:00.000,08,0.95,2023-10-14
2023-10-14T00:00:00.000,09,1.0,2023-10-14
2023-10-14T00:00:00.000,11,0.9091,2023-10-14
2023-10-14T00:00:00.000,10,1.0,2023-10-14
2023-10-14T00:00:00.000,12,0.9273,2023-10-14
2023-10-14T00:00:00.000,13,0.9125,2023-10-14
2023-10-14T00:00:00.000,66,1.0,2023-10-14
2023-10-14T00:00:00.000,15,0.9286,2023-10-14
2023-10-14T00:00:00.000,19,0.9836,2023-10-14
2023-10-14T00:00:00.000,16,1.0,2023-10-14
2023-10-14T00:00:00.000,17,0.9502,2023-10-14
2023-10-14T00:00:00.000,18,0.9507,2023-10-14
2023-10-14T00:00:00.000,20,0.9231,2023-10-14
2023-10-14T00:00:00.000,21,0.9554,2023-10-14
2023-10-14T00:00:00.000,22,0.9444,2023-10-14
2023-10-14T00:00:00.000,25,0.9425,2023-10-14
2023-10-14T00:00:00.000,24,0.9608,2023-10-14
2023-10-14T00:00:00.000,23,0.9189,2023-10-14
2023-10-14T00:00:00.000,26,0.9808,2023-10-14
2023-10-14T00:00:00.000,27,0.9699,2023-10-14
2023-10-14T00:00:00.000,29,0.9516,2023-10-14
2023-10-14T00:00:00.000,69,0.0,2023-10-14
2023-10-14T00:00:00.000,28,0.9717,2023-10-14
2023-10-14T00:00:00.000,30,1.0,2023-10-14
2023-10-14T00:00:00.000,37,0.9185,2023-10-14
2023-10-14T00:00:00.000,38,1.0,2023-10-14
2023-10-14T00:00:00.000,31,0.9694,2023-10-14
2023-10-14T00:00:00.000,33,1.0,2023-10-14
2023-10-14T00:00:00.000,34,0.9882,2023-10-14
2023-10-14T00:00:00.000,35,0.9592,2023-10-14
2023-10-14T00:00:00.000,32,0.9216,2023-10-14
2023-10-14T00:00:00.000,36,0.9756,2023-10-14
2023-10-14T00:00:00.000,39,0.9533,2023-10-14
2023-10-14T00:00:00.000,40,0.9433,2023-10-14
2023-10-14T00:00:00.000,41,0.9839,2023-10-14
2023-10-14T00:00:00.000,42,0.9633,2023-10-14
2023-10-14T00:00:00.000,72,0.963,2023-10-14
2023-10-14T00:00:00.000,44,1.0,2023-10-14
2023-10-14T00:00:00.000,45,0.9467,2023-10-14
2023-10-14T00:00:00.000,46,1.0,2023-10-14
2023-10-14T00:00:00.000,47,0.9248,2023-10-14
2023-10-14T00:00:00.000,48,0.9481,2023-10-14
2023-10-14T00:00:00.000,US,0.9548,2023-10-14
2023-10-14T00:00:00.000,49,0.9821,2023-10-14
2023-10-14T00:00:00.000,51,0.9208,2023-10-14
2023-10-14T00:00:00.000,78,1.0,2023-10-14
2023-10-14T00:00:00.000,50,1.0,2023-10-14
2023-10-14T00:00:00.000,53,0.9897,2023-10-14
2023-10-14T00:00:00.000,55,0.9864,2023-10-14
2023-10-14T00:00:00.000,54,0.9831,2023-10-14
2023-10-14T00:00:00.000,56,0.9333,2023-10-14
2023-10-21T00:00:00.000,02,0.9167,2023-10-21
2023-10-21T00:00:00.000,01,0.99,2023-10-21
2023-10-21T00:00:00.000,05,0.9457,2023-10-21
2023-10-21T00:00:00.000,60,1.0,2023-10-21
2023-10-21T00:00:00.000,04,0.8788,2023-10-21
2023-10-21T00:00:00.000,06,0.9622,2023-10-21
2023-10-21T00:00:00.000,08,0.95,2023-10-21
2023-10-21T00:00:00.000,09,1.0,2023-10-21
2023-10-21T00:00:00.000,11,0.9091,2023-10-21
2023-10-21T00:00:00.000,10,1.0,2023-10-21
2023-10-21T00:00:00.000,12,0.9273,2023-10-21
2023-10-21T00:00:00.000,13,0.9125,2023-10-21
2023-10-21T00:00:00.000,66,1.0,2023-10-21
2023-10-21T00:00:00.000,15,0.9286,2023-10-21
2023-10-21T00:00:00.000,19,0.9754,2023-10-21
2023-10-21T00:00:00.000,16,1.0,2023-10-21
2023-10-21T00:00:00.000,17,0.9453,2023-10-21
2023-10-21T00:00:00.000,18,0.9507,2023-10-21
2023-10-21T00:00:00.000,20,0.9231,2023-10-21
2023-10-21T00:00:00.000,21,0.9554,2023-10-21
2023-10-21T00:00:00.000,22,0.9444,2023-10-21
2023-10-21T00:00:00.000,25,0.9425,2023-10-21
2023-10-21T00:00:00.000,24,0.9608,2023-10-21
2023-10-21T00:00:00.000,23,0.9189,2023-10-21
2023-10-21T00:00:00.000,26,0.9808,2023-10-21
2023-10-21T00:00:00.000,27,0.9699,2023-10-21
2023-10-21T00:00:00.000,29,0.9516,2023-10-21
2023-10-21T00:00:00.000,69,0.0,2023-10-21
2023-10-21T00:00:00.000,28,0.9717,2023-10-21
2023-10-21T00:00:00.000,30,1.0,2023-10-21
2023-10-21T00:00:00.000,37,0.9185,2023-10-21
2023-10-21T00:00:00.000,38,1.0,2023-10-21
2023-10-21T00:00:00.000,31,0.9694,2023-10-21
2023-10-21T00:00:00.000,33,1.0,2023-10-21
2023-10-21T00:00:00.000,34,0.9882,2023-10-21
2023-10-21T00:00:00.000,35,0.9592,2023-10-21
2023-10-21T00:00:00.000,32,0.9216,2023-10-21
2023-10-21T00:00:00.000,36,0.9756,2023-10-21
2023-10-21T00:00:00.000,39,0.9533,2023-10-21
2023-10-21T00:00:00.000,40,0.9362,2023-10-21
2023-10-21T00:00:00.000,41,0.9839,2023-10-21
2023-10-21T00:00:00.000,42,0.9633,2023-10-21
2023-10-21T00:00:00.000,72,0.963,2023-10-21
2023-10-21T00:00:00.000,44,1.0,2023-10-21
2023-10-21T00:00:00.000,45,0.9467,2023-10-21
2023-10-21T00:00:00.000,46,1.0,2023-10-21
2023-10-21T00:00:00.000,47,0.9248,2023-10-21
2023-10-21T00:00:00.000,48,0.9481,2023-10-21
2023-10-21T00:00:00.000,US,0.9543,2023-10-21
2023-10-21T00:00:00.000,49,0.9821,2023-10-21
2023-10-21T00:00:00.000,51,0.9208,2023-10-21
2023-10-21T00:00:00.000,78,1.0,2023-10-21
2023-10-21T00:00:00.000,50,1.0,2023-10-21
2023-10-21T00:00:00.000,53,0.9897,2023-10-21
2023-10-21T00:00:00.000,55,0.9864,2023-10-21
2023-10-21T00:00:00.000,54,0.9831,2023-10-21
2023-10-21T00:00:00.000,56,0.9667,2023-10-21
2023-10-28T00:00:00.000,02,0.875,2023-10-28
2023-10-28T00:00:00.000,01,0.99,2023-10-28
2023-10-28T00:00:00.000,05,0.9457,2023-10-28
