model,location,target,target_end_date,horizon,output_type,quantile_level,predicted,observed
without_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.75,15541,7510.0
without_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.8,20712,7510.0
without_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.85,26929,7510.0
without_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.9,34993,7510.0
without_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.95,47260,7510.0
without_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.975,60071,7510.0
without_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.99,74904,7510.0
without_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.01,16,10285.0
without_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.025,27,10285.0
without_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.05,46,10285.0
without_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.1,88,10285.0
without_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.15,149,10285.0
without_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.2,241,10285.0
without_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.25,367,10285.0
without_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.3,558,10285.0
without_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.35,831,10285.0
without_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.4,1202,10285.0
without_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.45,1789,10285.0
without_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.5,2622,10285.0
without_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.55,3943,10285.0
without_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.6,5972,10285.0
without_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.65,8936,10285.0
without_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.7,12514,10285.0
without_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.75,16363,10285.0
without_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.8,20603,10285.0
without_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.85,25763,10285.0
without_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.9,33066,10285.0
without_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.95,44726,10285.0
without_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.975,55404,10285.0
without_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.99,69279,10285.0
without_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.01,13,15726.0
without_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.025,23,15726.0
without_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.05,41,15726.0
without_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.1,87,15726.0
without_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.15,151,15726.0
without_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.2,246,15726.0
without_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.25,389,15726.0
without_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.3,606,15726.0
without_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.35,934,15726.0
without_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.4,1405,15726.0
without_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.45,2062,15726.0
without_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.5,3157,15726.0
without_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.55,4529,15726.0
without_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.6,6690,15726.0
without_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.65,9453,15726.0
without_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.7,12515,15726.0
without_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.75,16139,15726.0
without_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.8,20125,15726.0
without_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.85,25461,15726.0
without_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.9,32208,15726.0
without_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.95,41458,15726.0
without_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.975,51484,15726.0
without_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.99,63571,15726.0
without_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.01,10,21684.0
without_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.025,19,21684.0
without_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.05,36,21684.0
without_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.1,80,21684.0
without_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.15,152,21684.0
without_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.2,249,21684.0
without_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.25,423,21684.0
without_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.3,685,21684.0
without_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.35,1069,21684.0
without_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.4,1632,21684.0
without_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.45,2538,21684.0
without_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.5,3816,21684.0
without_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.55,5328,21684.0
without_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.6,7595,21684.0
without_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.65,10201,21684.0
without_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.7,13200,21684.0
without_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.75,16606,21684.0
without_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.8,20607,21684.0
without_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.85,25354,21684.0
without_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.9,31646,21684.0
without_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.95,40995,21684.0
without_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.975,51229,21684.0
without_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.99,63571,21684.0
without_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.01,8,19549.0
without_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.025,17,19549.0
without_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.05,30,19549.0
without_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.1,73,19549.0
without_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.15,142,19549.0
without_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.2,258,19549.0
without_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.25,447,19549.0
without_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.3,740,19549.0
without_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.35,1176,19549.0
without_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.4,1894,19549.0
without_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.45,2861,19549.0
without_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.5,4110,19549.0
without_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.55,5686,19549.0
without_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.6,7647,19549.0
without_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.65,10173,19549.0
without_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.7,12784,19549.0
without_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.75,15987,19549.0
without_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.8,19617,19549.0
without_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.85,24055,19549.0
without_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.9,29719,19549.0
without_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.95,39299,19549.0
without_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.975,48084,19549.0
without_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.99,60161,19549.0
without_signals,US,wk inc flu hosp,2024-01-13,14,quantile,0.01,6,15908.0
without_signals,US,wk inc flu hosp,2024-01-13,14,quantile,0.025,14,15908.0
without_signals,US,wk inc flu hosp,2024-01-13,14,quantile,0.05,28,15908.0
without_signals,US,wk inc flu hosp,2024-01-13,14,quantile,0.1,71,15908.0
without_signals,US,wk inc flu hosp,2024-01-13,14,quantile,0.15,140,15908.0
without_signals,US,wk inc flu hosp,2024-01-13,14,quantile,0.2,262,15908.0
without_signals,US,wk inc flu hosp,2024-01-13,14,quantile,0.25,460,15908.0
without_signals,US,wk inc flu hosp,2024-01-13,14,quantile,0.3,819,15908.0
without_signals,US,wk inc flu hosp,2024-01-13,14,quantile,0.35,1337,15908.0
without_signals,US,wk inc flu hosp,2024-01-13,14,quantile,0.4,2097,15908.0
without_signals,US,wk inc flu hosp,2024-01-13,14,quantile,0.45,3052,15908.0
without_signals,US,wk inc flu hosp,2024-01-13,14,quantile,0.5,4124,15908.0
without_signals,US,wk inc flu hosp,2024-01-13,14,quantile,0.55,5737,15908.0
without_signals,US,wk inc flu hosp,2024-01-13,14,quantile,0.6,7612,15908.0
without_signals,US,wk inc flu hosp,2024-01-13,14,quantile,0.65,9868,15908.0
without_signals,US,wk inc flu hosp,2024-01-13,14,quantile,0.7,12592,15908.0
without_signals,US,wk inc flu hosp,2024-01-13,14,quantile,0.75,15502,15908.0
without_signals,US,wk inc flu hosp,2024-01-13,14,quantile,0.8,18669,15908.0
without_signals,US,wk inc flu hosp,2024-01-13,14,quantile,0.85,22857,15908.0
without_signals,US,wk inc flu hosp,2024-01-13,14,quantile,0.9,28169,15908.0
without_signals,US,wk inc flu hosp,2024-01-13,14,quantile,0.95,37809,15908.0
without_signals,US,wk inc flu hosp,2024-01-13,14,quantile,0.975,46094,15908.0
without_signals,US,wk inc flu hosp,2024-01-13,14,quantile,0.99,56772,15908.0
without_signals,US,wk inc flu hosp,2024-01-20,15,quantile,0.01,5,13305.0
without_signals,US,wk inc flu hosp,2024-01-20,15,quantile,0.025,12,13305.0
without_signals,US,wk inc flu hosp,2024-01-20,15,quantile,0.05,24,13305.0
without_signals,US,wk inc flu hosp,2024-01-20,15,quantile,0.1,67,13305.0
without_signals,US,wk inc flu hosp,2024-01-20,15,quantile,0.15,145,13305.0
without_signals,US,wk inc flu hosp,2024-01-20,15,quantile,0.2,272,13305.0
without_signals,US,wk inc flu hosp,2024-01-20,15,quantile,0.25,506,13305.0
without_signals,US,wk inc flu hosp,2024-01-20,15,quantile,0.3,867,13305.0
without_signals,US,wk inc flu hosp,2024-01-20,15,quantile,0.35,1407,13305.0
without_signals,US,wk inc flu hosp,2024-01-20,15,quantile,0.4,2077,13305.0
without_signals,US,wk inc flu hosp,2024-01-20,15,quantile,0.45,2952,13305.0
without_signals,US,wk inc flu hosp,2024-01-20,15,quantile,0.5,4068,13305.0
without_signals,US,wk inc flu hosp,2024-01-20,15,quantile,0.55,5560,13305.0
without_signals,US,wk inc flu hosp,2024-01-20,15,quantile,0.6,7460,13305.0
without_signals,US,wk inc flu hosp,2024-01-20,15,quantile,0.65,9553,13305.0
without_signals,US,wk inc flu hosp,2024-01-20,15,quantile,0.7,12006,13305.0
without_signals,US,wk inc flu hosp,2024-01-20,15,quantile,0.75,14671,13305.0
without_signals,US,wk inc flu hosp,2024-01-20,15,quantile,0.8,18057,13305.0
without_signals,US,wk inc flu hosp,2024-01-20,15,quantile,0.85,22067,13305.0
without_signals,US,wk inc flu hosp,2024-01-20,15,quantile,0.9,26932,13305.0
without_signals,US,wk inc flu hosp,2024-01-20,15,quantile,0.95,35229,13305.0
without_signals,US,wk inc flu hosp,2024-01-20,15,quantile,0.975,43005,13305.0
without_signals,US,wk inc flu hosp,2024-01-20,15,quantile,0.99,51289,13305.0
without_signals,US,wk inc flu hosp,2024-01-27,16,quantile,0.01,4,13027.0
without_signals,US,wk inc flu hosp,2024-01-27,16,quantile,0.025,9,13027.0
without_signals,US,wk inc flu hosp,2024-01-27,16,quantile,0.05,21,13027.0
without_signals,US,wk inc flu hosp,2024-01-27,16,quantile,0.1,59,13027.0
without_signals,US,wk inc flu hosp,2024-01-27,16,quantile,0.15,141,13027.0
without_signals,US,wk inc flu hosp,2024-01-27,16,quantile,0.2,280,13027.0
without_signals,US,wk inc flu hosp,2024-01-27,16,quantile,0.25,529,13027.0
without_signals,US,wk inc flu hosp,2024-01-27,16,quantile,0.3,893,13027.0
without_signals,US,wk inc flu hosp,2024-01-27,16,quantile,0.35,1344,13027.0
without_signals,US,wk inc flu hosp,2024-01-27,16,quantile,0.4,1933,13027.0
without_signals,US,wk inc flu hosp,2024-01-27,16,quantile,0.45,2720,13027.0
without_signals,US,wk inc flu hosp,2024-01-27,16,quantile,0.5,3823,13027.0
without_signals,US,wk inc flu hosp,2024-01-27,16,quantile,0.55,5283,13027.0
without_signals,US,wk inc flu hosp,2024-01-27,16,quantile,0.6,7078,13027.0
without_signals,US,wk inc flu hosp,2024-01-27,16,quantile,0.65,9075,13027.0
without_signals,US,wk inc flu hosp,2024-01-27,16,quantile,0.7,11346,13027.0
without_signals,US,wk inc flu hosp,2024-01-27,16,quantile,0.75,13864,13027.0
without_signals,US,wk inc flu hosp,2024-01-27,16,quantile,0.8,16756,13027.0
without_signals,US,wk inc flu hosp,2024-01-27,16,quantile,0.85,20375,13027.0
without_signals,US,wk inc flu hosp,2024-01-27,16,quantile,0.9,24724,13027.0
without_signals,US,wk inc flu hosp,2024-01-27,16,quantile,0.95,32399,13027.0
without_signals,US,wk inc flu hosp,2024-01-27,16,quantile,0.975,39508,13027.0
without_signals,US,wk inc flu hosp,2024-01-27,16,quantile,0.99,48618,13027.0
without_signals,US,wk inc flu hosp,2024-02-03,17,quantile,0.01,3,11965.0
without_signals,US,wk inc flu hosp,2024-02-03,17,quantile,0.025,8,11965.0
without_signals,US,wk inc flu hosp,2024-02-03,17,quantile,0.05,20,11965.0
without_signals,US,wk inc flu hosp,2024-02-03,17,quantile,0.1,60,11965.0
without_signals,US,wk inc flu hosp,2024-02-03,17,quantile,0.15,142,11965.0
without_signals,US,wk inc flu hosp,2024-02-03,17,quantile,0.2,288,11965.0
without_signals,US,wk inc flu hosp,2024-02-03,17,quantile,0.25,536,11965.0
without_signals,US,wk inc flu hosp,2024-02-03,17,quantile,0.3,867,11965.0
without_signals,US,wk inc flu hosp,2024-02-03,17,quantile,0.35,1339,11965.0
without_signals,US,wk inc flu hosp,2024-02-03,17,quantile,0.4,1988,11965.0
without_signals,US,wk inc flu hosp,2024-02-03,17,quantile,0.45,2813,11965.0
without_signals,US,wk inc flu hosp,2024-02-03,17,quantile,0.5,3821,11965.0
without_signals,US,wk inc flu hosp,2024-02-03,17,quantile,0.55,5136,11965.0
without_signals,US,wk inc flu hosp,2024-02-03,17,quantile,0.6,6692,11965.0
without_signals,US,wk inc flu hosp,2024-02-03,17,quantile,0.65,8688,11965.0
without_signals,US,wk inc flu hosp,2024-02-03,17,quantile,0.7,10939,11965.0
without_signals,US,wk inc flu hosp,2024-02-03,17,quantile,0.75,13439,11965.0
without_signals,US,wk inc flu hosp,2024-02-03,17,quantile,0.8,16106,11965.0
without_signals,US,wk inc flu hosp,2024-02-03,17,quantile,0.85,19659,11965.0
without_signals,US,wk inc flu hosp,2024-02-03,17,quantile,0.9,24214,11965.0
without_signals,US,wk inc flu hosp,2024-02-03,17,quantile,0.95,31444,11965.0
without_signals,US,wk inc flu hosp,2024-02-03,17,quantile,0.975,37737,11965.0
without_signals,US,wk inc flu hosp,2024-02-03,17,quantile,0.99,44454,11965.0
without_signals,US,wk inc flu hosp,2024-02-10,18,quantile,0.01,3,11635.0
without_signals,US,wk inc flu hosp,2024-02-10,18,quantile,0.025,7,11635.0
without_signals,US,wk inc flu hosp,2024-02-10,18,quantile,0.05,17,11635.0
without_signals,US,wk inc flu hosp,2024-02-10,18,quantile,0.1,55,11635.0
without_signals,US,wk inc flu hosp,2024-02-10,18,quantile,0.15,136,11635.0
without_signals,US,wk inc flu hosp,2024-02-10,18,quantile,0.2,286,11635.0
without_signals,US,wk inc flu hosp,2024-02-10,18,quantile,0.25,500,11635.0
without_signals,US,wk inc flu hosp,2024-02-10,18,quantile,0.3,794,11635.0
without_signals,US,wk inc flu hosp,2024-02-10,18,quantile,0.35,1233,11635.0
without_signals,US,wk inc flu hosp,2024-02-10,18,quantile,0.4,1812,11635.0
without_signals,US,wk inc flu hosp,2024-02-10,18,quantile,0.45,2526,11635.0
without_signals,US,wk inc flu hosp,2024-02-10,18,quantile,0.5,3458,11635.0
without_signals,US,wk inc flu hosp,2024-02-10,18,quantile,0.55,4743,11635.0
without_signals,US,wk inc flu hosp,2024-02-10,18,quantile,0.6,6348,11635.0
without_signals,US,wk inc flu hosp,2024-02-10,18,quantile,0.65,8212,11635.0
without_signals,US,wk inc flu hosp,2024-02-10,18,quantile,0.7,10323,11635.0
without_signals,US,wk inc flu hosp,2024-02-10,18,quantile,0.75,12492,11635.0
without_signals,US,wk inc flu hosp,2024-02-10,18,quantile,0.8,15158,11635.0
without_signals,US,wk inc flu hosp,2024-02-10,18,quantile,0.85,18438,11635.0
without_signals,US,wk inc flu hosp,2024-02-10,18,quantile,0.9,23115,11635.0
without_signals,US,wk inc flu hosp,2024-02-10,18,quantile,0.95,29747,11635.0
without_signals,US,wk inc flu hosp,2024-02-10,18,quantile,0.975,35165,11635.0
without_signals,US,wk inc flu hosp,2024-02-10,18,quantile,0.99,41716,11635.0
without_signals,US,wk inc flu hosp,2024-02-17,19,quantile,0.01,2,11127.0
without_signals,US,wk inc flu hosp,2024-02-17,19,quantile,0.025,6,11127.0
without_signals,US,wk inc flu hosp,2024-02-17,19,quantile,0.05,15,11127.0
without_signals,US,wk inc flu hosp,2024-02-17,19,quantile,0.1,52,11127.0
without_signals,US,wk inc flu hosp,2024-02-17,19,quantile,0.15,132,11127.0
without_signals,US,wk inc flu hosp,2024-02-17,19,quantile,0.2,262,11127.0
without_signals,US,wk inc flu hosp,2024-02-17,19,quantile,0.25,430,11127.0
without_signals,US,wk inc flu hosp,2024-02-17,19,quantile,0.3,723,11127.0
without_signals,US,wk inc flu hosp,2024-02-17,19,quantile,0.35,1118,11127.0
without_signals,US,wk inc flu hosp,2024-02-17,19,quantile,0.4,1620,11127.0
without_signals,US,wk inc flu hosp,2024-02-17,19,quantile,0.45,2357,11127.0
without_signals,US,wk inc flu hosp,2024-02-17,19,quantile,0.5,3296,11127.0
without_signals,US,wk inc flu hosp,2024-02-17,19,quantile,0.55,4439,11127.0
without_signals,US,wk inc flu hosp,2024-02-17,19,quantile,0.6,5795,11127.0
without_signals,US,wk inc flu hosp,2024-02-17,19,quantile,0.65,7529,11127.0
without_signals,US,wk inc flu hosp,2024-02-17,19,quantile,0.7,9602,11127.0
without_signals,US,wk inc flu hosp,2024-02-17,19,quantile,0.75,11983,11127.0
without_signals,US,wk inc flu hosp,2024-02-17,19,quantile,0.8,14464,11127.0
without_signals,US,wk inc flu hosp,2024-02-17,19,quantile,0.85,17577,11127.0
without_signals,US,wk inc flu hosp,2024-02-17,19,quantile,0.9,21622,11127.0
without_signals,US,wk inc flu hosp,2024-02-17,19,quantile,0.95,27792,11127.0
without_signals,US,wk inc flu hosp,2024-02-17,19,quantile,0.975,32825,11127.0
without_signals,US,wk inc flu hosp,2024-02-17,19,quantile,0.99,38507,11127.0
without_signals,US,wk inc flu hosp,2024-02-24,20,quantile,0.01,2,10873.0
without_signals,US,wk inc flu hosp,2024-02-24,20,quantile,0.025,4,10873.0
without_signals,US,wk inc flu hosp,2024-02-24,20,quantile,0.05,12,10873.0
without_signals,US,wk inc flu hosp,2024-02-24,20,quantile,0.1,49,10873.0
without_signals,US,wk inc flu hosp,2024-02-24,20,quantile,0.15,122,10873.0
without_signals,US,wk inc flu hosp,2024-02-24,20,quantile,0.2,236,10873.0
without_signals,US,wk inc flu hosp,2024-02-24,20,quantile,0.25,399,10873.0
without_signals,US,wk inc flu hosp,2024-02-24,20,quantile,0.3,648,10873.0
without_signals,US,wk inc flu hosp,2024-02-24,20,quantile,0.35,985,10873.0
without_signals,US,wk inc flu hosp,2024-02-24,20,quantile,0.4,1456,10873.0
without_signals,US,wk inc flu hosp,2024-02-24,20,quantile,0.45,2098,10873.0
without_signals,US,wk inc flu hosp,2024-02-24,20,quantile,0.5,2965,10873.0
without_signals,US,wk inc flu hosp,2024-02-24,20,quantile,0.55,4117,10873.0
without_signals,US,wk inc flu hosp,2024-02-24,20,quantile,0.6,5463,10873.0
without_signals,US,wk inc flu hosp,2024-02-24,20,quantile,0.65,7124,10873.0
without_signals,US,wk inc flu hosp,2024-02-24,20,quantile,0.7,9034,10873.0
without_signals,US,wk inc flu hosp,2024-02-24,20,quantile,0.75,11206,10873.0
without_signals,US,wk inc flu hosp,2024-02-24,20,quantile,0.8,13444,10873.0
without_signals,US,wk inc flu hosp,2024-02-24,20,quantile,0.85,16506,10873.0
without_signals,US,wk inc flu hosp,2024-02-24,20,quantile,0.9,20374,10873.0
without_signals,US,wk inc flu hosp,2024-02-24,20,quantile,0.95,26672,10873.0
without_signals,US,wk inc flu hosp,2024-02-24,20,quantile,0.975,31232,10873.0
without_signals,US,wk inc flu hosp,2024-02-24,20,quantile,0.99,35947,10873.0
without_signals,US,wk inc flu hosp,2024-03-02,21,quantile,0.01,1,10814.0
without_signals,US,wk inc flu hosp,2024-03-02,21,quantile,0.025,4,10814.0
without_signals,US,wk inc flu hosp,2024-03-02,21,quantile,0.05,12,10814.0
without_signals,US,wk inc flu hosp,2024-03-02,21,quantile,0.1,46,10814.0
without_signals,US,wk inc flu hosp,2024-03-02,21,quantile,0.15,103,10814.0
without_signals,US,wk inc flu hosp,2024-03-02,21,quantile,0.2,203,10814.0
without_signals,US,wk inc flu hosp,2024-03-02,21,quantile,0.25,350,10814.0
without_signals,US,wk inc flu hosp,2024-03-02,21,quantile,0.3,560,10814.0
without_signals,US,wk inc flu hosp,2024-03-02,21,quantile,0.35,851,10814.0
without_signals,US,wk inc flu hosp,2024-03-02,21,quantile,0.4,1319,10814.0
without_signals,US,wk inc flu hosp,2024-03-02,21,quantile,0.45,1917,10814.0
without_signals,US,wk inc flu hosp,2024-03-02,21,quantile,0.5,2649,10814.0
without_signals,US,wk inc flu hosp,2024-03-02,21,quantile,0.55,3676,10814.0
without_signals,US,wk inc flu hosp,2024-03-02,21,quantile,0.6,4888,10814.0
without_signals,US,wk inc flu hosp,2024-03-02,21,quantile,0.65,6342,10814.0
without_signals,US,wk inc flu hosp,2024-03-02,21,quantile,0.7,8260,10814.0
without_signals,US,wk inc flu hosp,2024-03-02,21,quantile,0.75,10291,10814.0
without_signals,US,wk inc flu hosp,2024-03-02,21,quantile,0.8,12644,10814.0
without_signals,US,wk inc flu hosp,2024-03-02,21,quantile,0.85,15471,10814.0
without_signals,US,wk inc flu hosp,2024-03-02,21,quantile,0.9,19061,10814.0
without_signals,US,wk inc flu hosp,2024-03-02,21,quantile,0.95,24692,10814.0
without_signals,US,wk inc flu hosp,2024-03-02,21,quantile,0.975,29297,10814.0
without_signals,US,wk inc flu hosp,2024-03-02,21,quantile,0.99,34276,10814.0
without_signals,US,wk inc flu hosp,2024-03-09,22,quantile,0.01,1,9417.0
without_signals,US,wk inc flu hosp,2024-03-09,22,quantile,0.025,3,9417.0
without_signals,US,wk inc flu hosp,2024-03-09,22,quantile,0.05,10,9417.0
without_signals,US,wk inc flu hosp,2024-03-09,22,quantile,0.1,42,9417.0
without_signals,US,wk inc flu hosp,2024-03-09,22,quantile,0.15,93,9417.0
without_signals,US,wk inc flu hosp,2024-03-09,22,quantile,0.2,173,9417.0
without_signals,US,wk inc flu hosp,2024-03-09,22,quantile,0.25,289,9417.0
without_signals,US,wk inc flu hosp,2024-03-09,22,quantile,0.3,478,9417.0
without_signals,US,wk inc flu hosp,2024-03-09,22,quantile,0.35,730,9417.0
without_signals,US,wk inc flu hosp,2024-03-09,22,quantile,0.4,1120,9417.0
without_signals,US,wk inc flu hosp,2024-03-09,22,quantile,0.45,1670,9417.0
without_signals,US,wk inc flu hosp,2024-03-09,22,quantile,0.5,2393,9417.0
without_signals,US,wk inc flu hosp,2024-03-09,22,quantile,0.55,3295,9417.0
without_signals,US,wk inc flu hosp,2024-03-09,22,quantile,0.6,4551,9417.0
without_signals,US,wk inc flu hosp,2024-03-09,22,quantile,0.65,6010,9417.0
without_signals,US,wk inc flu hosp,2024-03-09,22,quantile,0.7,7764,9417.0
without_signals,US,wk inc flu hosp,2024-03-09,22,quantile,0.75,9710,9417.0
without_signals,US,wk inc flu hosp,2024-03-09,22,quantile,0.8,11874,9417.0
without_signals,US,wk inc flu hosp,2024-03-09,22,quantile,0.85,14724,9417.0
without_signals,US,wk inc flu hosp,2024-03-09,22,quantile,0.9,18210,9417.0
without_signals,US,wk inc flu hosp,2024-03-09,22,quantile,0.95,23798,9417.0
without_signals,US,wk inc flu hosp,2024-03-09,22,quantile,0.975,27587,9417.0
without_signals,US,wk inc flu hosp,2024-03-09,22,quantile,0.99,31346,9417.0
without_signals,US,wk inc flu hosp,2024-03-16,23,quantile,0.01,1,7324.0
without_signals,US,wk inc flu hosp,2024-03-16,23,quantile,0.025,2,7324.0
without_signals,US,wk inc flu hosp,2024-03-16,23,quantile,0.05,9,7324.0
without_signals,US,wk inc flu hosp,2024-03-16,23,quantile,0.1,35,7324.0
without_signals,US,wk inc flu hosp,2024-03-16,23,quantile,0.15,76,7324.0
without_signals,US,wk inc flu hosp,2024-03-16,23,quantile,0.2,146,7324.0
without_signals,US,wk inc flu hosp,2024-03-16,23,quantile,0.25,249,7324.0
without_signals,US,wk inc flu hosp,2024-03-16,23,quantile,0.3,408,7324.0
without_signals,US,wk inc flu hosp,2024-03-16,23,quantile,0.35,633,7324.0
without_signals,US,wk inc flu hosp,2024-03-16,23,quantile,0.4,984,7324.0
without_signals,US,wk inc flu hosp,2024-03-16,23,quantile,0.45,1438,7324.0
without_signals,US,wk inc flu hosp,2024-03-16,23,quantile,0.5,2111,7324.0
without_signals,US,wk inc flu hosp,2024-03-16,23,quantile,0.55,2940,7324.0
without_signals,US,wk inc flu hosp,2024-03-16,23,quantile,0.6,4016,7324.0
without_signals,US,wk inc flu hosp,2024-03-16,23,quantile,0.65,5277,7324.0
without_signals,US,wk inc flu hosp,2024-03-16,23,quantile,0.7,6982,7324.0
without_signals,US,wk inc flu hosp,2024-03-16,23,quantile,0.75,8877,7324.0
without_signals,US,wk inc flu hosp,2024-03-16,23,quantile,0.8,11150,7324.0
without_signals,US,wk inc flu hosp,2024-03-16,23,quantile,0.85,13797,7324.0
without_signals,US,wk inc flu hosp,2024-03-16,23,quantile,0.9,17050,7324.0
without_signals,US,wk inc flu hosp,2024-03-16,23,quantile,0.95,22220,7324.0
without_signals,US,wk inc flu hosp,2024-03-16,23,quantile,0.975,26042,7324.0
without_signals,US,wk inc flu hosp,2024-03-16,23,quantile,0.99,29907,7324.0
without_signals,US,wk inc flu hosp,2024-03-23,24,quantile,0.01,1,6049.0
without_signals,US,wk inc flu hosp,2024-03-23,24,quantile,0.025,2,6049.0
without_signals,US,wk inc flu hosp,2024-03-23,24,quantile,0.05,8,6049.0
without_signals,US,wk inc flu hosp,2024-03-23,24,quantile,0.1,30,6049.0
without_signals,US,wk inc flu hosp,2024-03-23,24,quantile,0.15,64,6049.0
without_signals,US,wk inc flu hosp,2024-03-23,24,quantile,0.2,123,6049.0
